Year,Stage,Home Team Name,Away Team Name,Home Team Goals,Away Team Goals,Win conditions,Host Nation?_home,No. Prev Won World Cups_home,No. Ballon D'Or Winners/GOATs in Squad_home,Net Oil Exporter?_home,EU Member?_home,Recently Liberated from Authoritarianism?_home,Neoliberal Shock?_home,Committing Genocide?_home,Population (in millions)_home,Ideological Spectrum_Center_home,Ideological Spectrum_Center Left_home,Ideological Spectrum_Center Right_home,Ideological Spectrum_Left_home,Ideological Spectrum_Left _home,Ideological Spectrum_Right_home,Authoritarian Government?_home,Political System_Authoritarian Dictatorship_home,Political System_Authoritarian Monarchy_home,Political System_Authoritarian Theocracy_home,Political System_Christian Democracy_home,Political System_Communist Dictatorship_home,Political System_Constitutional Monarchy_home,Political System_Democracy_home,Political System_Emerging Democracy_home,Political System_Fascist Dictatorship_home,Political System_Fragile Democracy_home,Political System_Military Junta_home,Political System_Neoliberal Democracy_home,Political System_Populist Democracy_home,Political System_Social Democracy_home,Continent_Africa_home,Continent_Asia_home,Continent_Europe_home,Continent_Middle East_home,Continent_North America_home,Continent_Oceania_home,Continent_South America_home,WasColonizer_home,WasColonized_home,Same Government as Brazil?_home,No. WC Prev. Attended_home,No. Years Since Last WC Attendance_home,No. Years Since Best WC Perf._home,Best Perf._Final_home,Best Perf._Group Stage_home,Best Perf._New_home,Best Perf._Quarter-Final_home,Best Perf._Round of 16_home,Best Perf._Semi-Final_home,Host Nation?_away,No. Prev Won World Cups_away,No. Ballon D'Or Winners/GOATs in Squad_away,Net Oil Exporter?_away,EU Member?_away,Recently Liberated from Authoritarianism?_away,Neoliberal Shock?_away,Committing Genocide?_away,Population (in millions)_away,Ideological Spectrum_Center_away,Ideological Spectrum_Center Left_away,Ideological Spectrum_Center Right_away,Ideological Spectrum_Left_away,Ideological Spectrum_Left _away,Ideological Spectrum_Right_away,Authoritarian Government?_away,Political System_Authoritarian Dictatorship_away,Political System_Authoritarian Monarchy_away,Political System_Authoritarian Theocracy_away,Political System_Christian Democracy_away,Political System_Communist Dictatorship_away,Political System_Constitutional Monarchy_away,Political System_Democracy_away,Political System_Emerging Democracy_away,Political System_Fascist Dictatorship_away,Political System_Fragile Democracy_away,Political System_Military Junta_away,Political System_Neoliberal Democracy_away,Political System_Populist Democracy_away,Political System_Social Democracy_away,Continent_Africa_away,Continent_Asia_away,Continent_Europe_away,Continent_Middle East_away,Continent_North America_away,Continent_Oceania_away,Continent_South America_away,WasColonizer_away,WasColonized_away,Same Government as Brazil?_away,No. WC Prev. Attended_away,No. Years Since Last WC Attendance_away,No. Years Since Best WC Perf._away,Best Perf._Final_away,Best Perf._Group Stage_away,Best Perf._New_away,Best Perf._Quarter-Final_away,Best Perf._Round of 16_away,Best Perf._Semi-Final_away,Home_Colonized_Away,Away_Colonized_Home,GroupStage,R16,QF,SF,F,PO3
1994.0,Round of 16,Saudi Arabia,Sweden,1.0,3.0, ,0,0,0,1,0,0,0,0,17.85,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1930,1930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,4,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994.0,Round of 16,Romania,Argentina,3.0,2.0, ,0,0,0,0,0,1,1,0,22.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,1,0,0,2,1,0,0,0,1,0,34.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,10,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994.0,Round of 16,Netherlands,Ireland,2.0,0.0, ,0,0,0,0,1,0,0,0,15.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,4,16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994.0,Round of 16,Brazil,United States,1.0,0.0, ,0,3,0,0,0,0,0,0,158.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,14,4,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,260.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,4,4,64,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1994.0,Round of 16,Nigeria,Italy,1.0,2.0,Italywin after extra time ,0,0,0,1,0,0,0,0,102.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1930,1930,0,0,1,0,0,0,0,3,1,0,1,0,0,0,56.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,12,4,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994.0,Round of 16,Mexico,Bulgaria,1.0,1.0,Bulgaria win on penalties (1 - 3) ,0,0,0,1,0,0,1,0,86.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,8,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1994.0,Quarter-finals,Italy,Spain,2.0,1.0, ,0,3,1,0,1,0,0,0,56.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,12,4,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,8,4,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1994.0,Quarter-finals,Netherlands,Brazil,2.0,3.0, ,0,0,0,0,1,0,0,0,15.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,4,16,1,0,0,0,0,0,0,3,0,0,0,0,0,0,158.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,14,4,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1994.0,Quarter-finals,Bulgaria,Germany,2.0,1.0, ,0,0,0,0,0,1,0,0,8.472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,0,0,0,0,1,0,0,3,1,0,1,0,0,0,81.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,56,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1994.0,Quarter-finals,Romania,Sweden,2.0,2.0,Sweden win on penalties (4 - 5) ,0,0,0,0,0,1,1,0,22.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,4,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1994.0,Semi-finals,Bulgaria,Italy,1.0,2.0, ,0,0,0,0,0,1,0,0,8.472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,0,0,0,0,1,0,0,3,1,0,1,0,0,0,56.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,12,4,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1994.0,Semi-finals,Sweden,Brazil,0.0,1.0, ,0,0,0,0,0,0,0,0,8.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,4,36,1,0,0,0,0,0,0,3,0,0,0,0,0,0,158.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,14,4,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1994.0,Match for third place,Sweden,Bulgaria,4.0,0.0, ,0,0,0,0,0,0,0,0,8.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,4,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1994.0,Final,Brazil,Italy,0.0,0.0,Brazil win on penalties (3 - 2) ,0,3,0,0,0,0,0,0,158.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,14,4,24,1,0,0,0,0,0,0,3,1,0,1,0,0,0,56.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,12,4,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1998.0,Group A,Brazil,Scotland,2.0,1.0, ,0,4,1,0,0,0,0,0,168.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,15,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,8,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group A,Morocco,Norway,2.0,2.0, ,0,0,0,0,0,0,0,0,27.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group B,Italy,Chile,2.0,2.0, ,0,3,1,0,1,0,0,0,56.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,13,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6,16,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group B,Cameroon,Austria,1.0,1.0, ,0,0,0,1,0,0,0,0,13.94,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,8,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group D,Paraguay,Bulgaria,0.0,0.0, ,0,0,0,0,0,0,0,0,4.818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,12,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group C,Saudi Arabia,Denmark,0.0,1.0, ,0,0,0,1,0,0,0,0,19.94,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5.304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,12,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group C,France,South Africa,3.0,0.0, ,1,0,0,0,1,0,0,0,59.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group D,Spain,Nigeria,2.0,3.0, ,0,0,0,0,1,0,0,0,40.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,4,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,113.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group E,South Korea,Mexico,1.0,3.0, ,0,0,0,0,0,0,0,0,45.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,93.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,4,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1998.0,Group E,Netherlands,Belgium,0.0,0.0, ,0,0,0,0,1,0,0,0,15.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,4,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,4,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group H,Argentina,Japan,1.0,0.0, ,0,2,0,0,0,0,0,0,35.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,11,4,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group F,Yugoslavia,Iran,1.0,0.0, ,0,0,0,0,0,0,0,0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62.48,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,20,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group H,Jamaica,Croatia,1.0,3.0, ,0,0,0,0,0,0,0,0,2.555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1930,1930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group G,England,Tunisia,2.0,0.0, ,0,1,0,1,1,0,0,0,48.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,8,32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9.558,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group G,Romania,Colombia,1.0,0.0, ,0,0,0,0,0,0,0,0,22.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group F,Germany,United States,2.0,0.0, ,0,3,1,0,1,0,0,0,82.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,4,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5,4,68,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group A,Scotland,Norway,1.0,1.0, ,0,0,0,1,0,0,0,0,5.122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,8,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group A,Brazil,Morocco,3.0,0.0, ,0,4,1,0,0,0,0,0,168.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group B,Chile,Austria,1.0,1.0, ,0,0,0,0,0,0,0,0,14.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6,16,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,8,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group B,Italy,Cameroon,3.0,0.0, ,0,3,1,0,1,0,0,0,56.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,13,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.94,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1998.0,Group C,South Africa,Denmark,1.0,1.0, ,0,0,0,0,0,0,0,0,45.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1930,1930,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5.304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,12,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group C,France,Saudi Arabia,4.0,0.0, ,1,0,0,0,1,0,0,0,59.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,12,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19.94,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group D,Nigeria,Bulgaria,1.0,0.0, ,0,0,0,1,0,0,0,0,113.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group D,Spain,Paraguay,0.0,0.0, ,0,0,0,0,1,0,0,0,40.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,4,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,12,12,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1998.0,Group H,Japan,Croatia,0.0,1.0, ,0,0,0,0,0,0,1,0,126.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1930,1930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group E,Belgium,Mexico,2.0,2.0, ,0,0,0,0,1,0,0,0,10.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,4,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,93.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,4,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1998.0,Group E,Netherlands,South Korea,5.0,0.0, ,0,0,0,0,1,0,0,0,15.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group F,Germany,Yugoslavia,2.0,2.0, ,0,3,1,0,1,0,0,0,82.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,4,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group H,Argentina,Jamaica,5.0,0.0, ,0,2,0,0,0,0,0,0,35.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,11,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1930,1930,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group F,United States,Iran,1.0,2.0, ,0,0,0,0,0,0,0,0,272.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5,4,68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62.48,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,20,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group G,Colombia,Tunisia,1.0,0.0, ,0,0,0,1,0,0,0,0,37.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,4,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.558,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group G,Romania,England,2.0,1.0, ,0,0,0,0,0,0,0,0,22.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,4,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,48.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,9,8,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Group B,Italy,Austria,2.0,1.0, ,0,3,1,0,1,0,0,0,56.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,13,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,8,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998.0,Group B,Chile,Cameroon,1.0,1.0, ,0,0,0,0,0,0,0,0,14.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6,16,36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.94,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1998.0,Group A,Scotland,Morocco,0.0,3.0, ,0,0,0,1,0,0,0,0,5.122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1998.0,Group A,Brazil,Norway,1.0,2.0, ,0,4,1,0,0,0,0,0,168.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,15,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
